vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount,tip_amount
VTS,1,1,360,1.01,CRD,6.0,1.2
VTS,1,1,900,1.67,CRD,10.0,2.0
CMT,1,1,353,1.3,CRD,6.5,1.5
CMT,1,1,533,1.3,CSH,8.0,0.0
CMT,1,1,1564,3.3,CSH,18.0,0.0
CMT,1,1,1156,10.5,CRD,30.0,5.0
CMT,1,1,578,2.0,CSH,9.5,0.0
CMT,1,1,725,0.9,CRD,8.5,1.8
CMT,1,1,838,1.9,CRD,11.0,2.3
CMT,1,2,1230,3.5,CRD,15.5,2.0
CMT,1,2,226,0.7,CSH,4.5,0.0
CMT,1,2,400,1.7,CSH,7.5,0.0
CMT,1,1,1033,3.1,CRD,14.0,2.9
CMT,1,1,253,0.9,CRD,5.5,1.0
VTS,1,2,480,2.41,CRD,9.5,1.25
VTS,1,2,600,1.56,CRD,9.0,2.0
VTS,1,2,720,3.26,CSH,12.0,0.0
VTS,1,1,420,1.47,CSH,7.0,0.0
VTS,1,1,720,0.98,CSH,8.5,0.0
VTS,1,1,2220,5.19,CRD,26.0,3.5
VTS,1,1,300,0.69,CRD,5.0,1.0
CMT,1,1,430,0.9,CSH,4.5,0.0
CMT,1,1,2638,14.3,CRD,45.0,10.0
CMT,1,1,434,1.6,CSH,7.5,0.0
CMT,1,1,513,1.0,CSH,7.5,0.0
CMT,1,2,1299,5.9,CSH,20.5,0.0
CMT,1,2,727,1.4,CSH,9.0,0.0
CMT,2,3,2033,17.7,CRD,52.0,11.56
VTS,1,2,720,1.89,CRD,10.0,2.0
VTS,1,6,360,1.7,CSH,7.0,0.0
VTS,1,6,660,2.07,CRD,10.0,2.0
VTS,1,1,1380,5.56,CSH,21.5,0.0
VTS,1,1,480,1.3,CSH,7.0,0.0
VTS,1,1,660,3.23,CRD,11.5,3.0
VTS,1,1,540,1.52,CSH,8.0,0.0
VTS,1,1,300,0.41,CRD,5.0,1.5
CMT,1,1,421,1.7,CSH,8.0,0.0
CMT,1,1,911,2.1,CRD,11.5,1.5
CMT,1,1,1284,3.1,CRD,15.5,2.0
CMT,1,1,463,1.0,CSH,7.0,0.0
CMT,1,1,472,0.9,DIS,7.0,0.0
CMT,1,1,393,1.1,CRD,6.5,1.5
CMT,1,1,279,0.9,CSH,5.5,0.0
CMT,1,1,363,1.3,CRD,6.5,1.4
CMT,1,1,783,2.9,CRD,11.5,1.5
CMT,1,1,942,1.5,CRD,10.5,1.0
CMT,1,1,2171,4.4,CRD,23.5,6.0
CMT,1,1,2395,11.1,CSH,37.0,0.0
CMT,1,1,183,0.8,CRD,4.5,2.0
VTS,1,2,2280,4.18,CRD,23.5,4.7
VTS,1,2,480,2.88,CRD,10.5,2.0
VTS,1,2,840,3.53,CRD,13.5,2.0
VTS,1,2,240,0.74,CSH,5.0,0.0
VTS,1,2,240,0.95,CSH,5.0,0.0
VTS,1,2,540,1.57,CSH,8.0,0.0
VTS,1,2,600,5.14,CSH,16.5,0.0
VTS,1,1,2040,7.91,CSH,22.5,0.0
VTS,1,1,180,0.64,CSH,4.5,0.0
VTS,1,1,1020,2.42,CRD,12.5,3.12
VTS,1,1,1920,4.26,CSH,20.5,0.0
VTS,1,1,840,1.83,CSH,10.5,0.0
CMT,1,2,364,1.6,CRD,7.0,1.7
CMT,1,1,548,1.6,CSH,8.0,0.0
CMT,1,1,279,0.9,CRD,5.5,1.5
CMT,1,1,1206,3.5,CRD,15.0,2.0
CMT,1,1,325,0.8,CRD,5.5,0.0
CMT,1,2,246,0.8,CRD,5.0,1.65
CMT,1,1,779,2.6,CRD,11.5,1.0
VTS,1,2,2340,1.9,CSH,22.5,0.0
VTS,1,2,300,2.29,CRD,8.5,2.0
VTS,1,2,360,1.17,CRD,6.5,5.5
VTS,1,1,480,2.39,CRD,9.0,1.9
VTS,1,1,1920,8.94,CSH,29.5,0.0
VTS,1,6,300,1.58,CSH,6.5,0.0
VTS,1,6,240,0.91,CRD,5.5,1.1
VTS,1,6,540,1.61,CSH,8.0,0.0
VTS,1,1,420,2.18,CSH,8.0,0.0
VTS,1,1,1800,10.11,CRD,33.0,7.67
CMT,1,1,787,2.1,CRD,10.5,2.3
CMT,1,1,503,0.6,CSH,7.0,0.0
CMT,1,1,1982,3.2,CSH,21.5,0.0
CMT,1,1,454,0.5,CSH,6.0,0.0
CMT,1,1,1158,6.1,CSH,21.5,0.0
CMT,1,1,333,1.0,CRD,6.0,1.0
CMT,1,2,2062,14.2,CRD,43.5,8.9
CMT,1,1,744,2.5,CRD,11.0,1.5
CMT,1,2,298,1.5,CSH,6.5,0.0
CMT,1,1,114,0.5,CRD,4.0,2.0
VTS,1,1,1080,3.52,CRD,15.5,3.1
VTS,1,1,240,1.4,CSH,6.0,0.0
VTS,1,1,540,1.96,CRD,8.5,1.0
VTS,1,1,1020,2.43,CRD,12.5,3.12
VTS,2,1,1500,14.57,CSH,52.0,0.0
VTS,2,1,960,6.64,CRD,52.0,11.47
VTS,1,1,1680,1.68,CSH,16.5,0.0
VTS,1,1,180,0.28,CSH,4.0,0.0
VTS,1,1,600,1.27,CRD,8.5,1.7
VTS,1,1,240,0.19,CRD,4.0,0.8
VTS,1,1,1440,3.52,CSH,16.5,0.0
VTS,1,1,180,0.56,CRD,4.0,1.0
VTS,1,1,600,1.05,CSH,7.5,0.0
VTS,1,1,300,0.65,CSH,4.5,0.0
VTS,1,1,2340,3.17,CSH,22.5,0.0
VTS,1,1,780,2.94,CSH,12.0,0.0
VTS,1,1,1080,2.11,CRD,13.0,2.6
VTS,1,1,840,1.46,CSH,10.5,0.0
VTS,1,1,960,2.51,CSH,12.0,0.0
VTS,1,1,720,5.48,CSH,17.5,0.0
VTS,1,1,720,6.12,CRD,18.5,3.7
VTS,1,1,1020,2.89,CSH,14.0,0.0
VTS,1,1,600,2.38,CRD,10.0,2.1
VTS,1,1,720,3.13,CSH,12.0,0.0
VTS,1,1,660,1.59,CSH,9.5,0.0
VTS,1,1,180,0.74,CSH,4.5,0.0
CMT,1,1,724,3.2,CSH,12.0,0.0
CMT,1,1,503,1.4,CSH,8.0,0.0
CMT,1,1,334,1.5,CSH,6.5,0.0
CMT,1,1,1317,10.4,CRD,31.0,4.0
CMT,1,1,779,3.0,CSH,12.5,0.0
CMT,1,1,365,1.9,CSH,8.0,0.0
CMT,1,1,803,2.3,CRD,11.0,2.4
CMT,1,2,533,1.4,CSH,8.0,0.0
CMT,1,3,377,1.5,CSH,7.5,0.0
CMT,1,2,2358,12.1,CSH,39.0,0.0
CMT,1,1,689,7.1,CRD,21.0,4.4
CMT,1,1,713,1.9,CRD,10.0,2.1
CMT,1,2,571,6.5,CRD,18.5,4.95
CMT,1,1,590,2.6,CSH,10.0,0.0
VTS,1,2,780,1.36,CRD,9.5,1.9
VTS,1,2,720,2.18,CRD,10.0,2.0
VTS,1,2,420,1.2,CRD,6.5,1.75
VTS,1,2,240,0.68,CSH,5.0,0.0
VTS,1,2,1320,7.8,CRD,24.5,5.0
VTS,1,2,420,2.26,CRD,8.5,1.0
VTS,1,2,1020,5.47,CSH,19.0,0.0
VTS,1,2,180,0.38,CSH,4.0,0.0
VTS,1,2,1080,6.14,CSH,20.0,0.0
CMT,1,1,768,3.9,CSH,14.0,0.0
CMT,2,1,1919,17.4,CRD,52.0,11.55
CMT,1,1,559,1.0,CSH,7.5,0.0
CMT,1,1,1367,6.8,CSH,24.5,0.0
CMT,1,1,1381,4.9,CRD,19.0,2.0
CMT,1,2,339,1.7,CSH,7.0,0.0
CMT,1,1,85,0.2,CSH,3.0,0.0
CMT,1,2,836,2.1,CSH,11.0,0.0
CMT,1,2,666,2.1,CSH,10.5,0.0
CMT,1,4,917,8.3,CSH,25.0,0.0
VTS,1,1,660,2.38,CSH,10.5,0.0
VTS,1,1,300,1.37,CSH,6.5,0.0
VTS,1,1,2160,5.78,CSH,24.5,0.0
VTS,1,1,180,0.62,CRD,4.5,1.0
VTS,1,1,120,0.64,CSH,4.0,0.0
CMT,1,1,182,0.6,CSH,4.5,0.0
CMT,1,1,680,0.8,CSH,8.5,0.0
CMT,1,1,149,0.3,CSH,4.0,0.0
CMT,1,1,524,3.3,CRD,12.0,2.6
CMT,1,1,660,2.3,CRD,10.5,2.0
CMT,1,3,1126,2.5,CSH,11.0,0.0
CMT,1,1,1231,10.9,CRD,30.5,7.26
CMT,1,2,1724,8.5,CRD,29.0,6.96
CMT,1,2,795,4.3,CRD,14.5,3.0
CMT,1,4,1377,6.0,CRD,22.0,4.5
CMT,2,2,3095,16.9,CRD,52.0,11.56
VTS,1,2,240,0.8,CSH,5.0,0.0
VTS,1,2,1020,6.32,CSH,20.0,0.0
VTS,1,2,240,2.18,CRD,8.0,1.6
VTS,1,2,600,1.54,CRD,8.5,2.12
VTS,1,2,300,0.42,CSH,5.0,0.0
VTS,1,1,1140,3.19,CSH,14.5,0.0
VTS,1,1,120,0.19,CRD,3.5,1.0
VTS,1,6,180,0.59,CRD,4.0,1.12
VTS,1,6,180,0.62,CRD,4.5,0.9
VTS,1,6,840,2.32,CRD,11.5,0.0
VTS,1,1,1320,2.53,CSH,15.0,0.0
CMT,1,1,1815,0.4,CSH,17.5,0.0
CMT,1,1,555,1.0,CRD,7.5,1.6
CMT,1,1,300,1.1,CRD,5.5,1.0
CMT,1,1,1004,5.4,CSH,17.5,0.0
CMT,1,1,235,0.4,CSH,4.5,0.0
CMT,1,1,221,0.5,CSH,4.5,0.0
CMT,1,1,460,1.5,CRD,7.5,1.7
CMT,1,1,757,0.9,CSH,9.0,0.0
VTS,1,1,420,1.0,CSH,6.5,0.0
VTS,1,1,1020,5.38,CRD,19.0,3.9
VTS,1,1,480,1.36,CRD,7.5,0.0
VTS,1,1,300,1.45,CRD,6.5,1.4
VTS,1,1,120,0.46,CSH,3.5,0.0
CMT,1,1,364,0.9,CRD,6.0,1.0
CMT,1,1,395,0.9,CRD,6.0,2.1
CMT,1,1,946,2.4,CRD,12.5,2.7
CMT,1,1,207,0.9,CRD,5.0,1.2
CMT,1,1,545,4.1,CSH,13.0,0.0
VTS,1,1,120,0.49,CSH,3.5,0.0
VTS,1,1,240,1.19,CSH,6.0,0.0
VTS,1,1,420,2.27,CRD,9.5,2.0
VTS,1,1,540,1.08,CRD,8.0,1.7
VTS,1,1,180,1.13,CSH,5.0,0.0
VTS,1,1,1200,3.31,CRD,15.0,1.8
VTS,1,1,180,0.48,CSH,4.5,0.0
VTS,1,2,840,3.74,CSH,14.5,0.0
VTS,1,2,540,1.63,CRD,8.5,1.8
VTS,1,2,180,1.21,CSH,5.5,0.0
VTS,1,2,300,1.57,CRD,6.5,1.4
VTS,1,2,540,2.36,CSH,9.5,0.0
VTS,1,2,780,4.41,CSH,15.5,0.0
VTS,1,2,600,2.21,CRD,9.5,2.0
VTS,1,2,720,2.56,CSH,11.0,0.0
CMT,1,1,1538,1.5,CSH,16.0,0.0
CMT,1,1,1125,4.5,CRD,17.0,2.0
CMT,1,1,822,7.3,CRD,21.5,4.4
CMT,1,1,1387,2.5,CSH,15.5,0.0
CMT,2,2,2382,17.8,CRD,52.0,10.0
CMT,2,2,2600,17.5,CSH,52.0,0.0
CMT,1,1,195,0.6,CSH,4.5,0.0
VTS,1,2,600,1.15,CSH,8.0,0.0
VTS,1,2,540,1.3,CRD,7.5,2.0
VTS,1,1,420,1.19,CSH,6.5,0.0
VTS,1,2,180,0.74,CSH,4.5,0.0
VTS,1,1,600,3.5,CRD,12.0,3.0
VTS,1,1,300,0.79,CRD,5.5,1.1
CMT,1,3,445,1.0,CSH,6.5,0.0
CMT,1,1,536,1.0,CRD,7.5,1.0
CMT,1,1,613,1.0,CRD,8.0,1.0
VTS,1,2,300,0.76,CRD,5.5,1.0
VTS,1,2,120,0.36,CRD,3.5,0.8
VTS,1,2,600,2.42,CSH,9.5,0.0
VTS,1,2,540,1.84,CSH,8.0,0.0
CMT,1,1,340,0.7,CSH,6.0,0.0
CMT,1,1,818,1.1,CRD,10.0,1.0
CMT,1,1,2017,2.6,CRD,21.0,4.3
CMT,1,1,715,3.4,CSH,13.0,0.0
CMT,2,1,3381,16.6,CSH,52.0,0.0
CMT,1,1,1307,2.0,CRD,14.0,2.9
CMT,1,1,2069,12.9,CRD,37.5,12.99
CMT,1,1,3239,11.9,CRD,39.5,8.0
CMT,1,4,1199,8.3,CRD,25.5,6.26
CMT,1,2,141,0.4,CSH,3.5,0.0
CMT,1,2,338,0.7,CSH,5.5,0.0
CMT,1,3,648,2.1,CSH,9.5,0.0
CMT,1,1,843,4.2,CRD,15.5,3.2
CMT,1,2,400,2.7,CSH,11.0,0.0
VTS,1,3,780,2.54,CSH,10.5,0.0
VTS,1,2,840,2.29,CSH,10.5,0.0
VTS,1,1,300,0.64,CSH,5.0,0.0
VTS,1,3,360,0.93,CSH,5.5,0.0
VTS,1,1,840,0.88,CSH,9.0,0.0
VTS,1,1,720,3.16,CRD,13.0,3.25
VTS,1,1,1500,5.57,CSH,23.5,0.0
VTS,1,1,1020,1.3,CSH,11.5,0.0
VTS,1,1,300,0.81,CRD,5.0,0.5
VTS,1,1,840,2.22,CRD,11.5,1.5
VTS,1,1,660,1.02,CRD,8.0,2.0
VTS,1,1,1080,8.24,CRD,25.0,5.0
VTS,1,1,1020,4.8,CRD,17.0,2.0
VTS,1,1,720,2.74,CRD,11.5,0.0
VTS,1,1,840,2.92,CSH,12.0,0.0
VTS,1,1,720,1.84,CRD,9.5,1.5
VTS,1,1,300,0.79,CSH,5.0,0.0
VTS,1,1,1020,4.88,CRD,17.0,1.7
VTS,1,1,1680,1.23,CSH,16.5,0.0
CMT,1,1,286,1.2,CSH,6.5,0.0
CMT,1,2,1513,5.6,CRD,22.0,4.6
CMT,1,1,292,0.5,CRD,5.0,1.2
CMT,1,2,980,5.0,CRD,17.5,0.01
CMT,1,1,997,4.9,CRD,17.0,3.6
CMT,1,2,1522,11.4,CRD,34.0,7.0
VTS,1,1,1380,3.41,CRD,16.0,4.0
VTS,1,6,660,1.98,CRD,10.0,2.0
CMT,1,1,1576,3.8,CRD,19.5,4.0
CMT,1,1,751,1.4,CRD,9.5,2.2
CMT,1,1,1945,4.6,CRD,22.5,4.4
CMT,1,1,695,4.2,CSH,13.5,0.0
CMT,1,1,414,1.2,CSH,6.5,0.0
CMT,1,1,691,1.4,CSH,9.0,0.0
CMT,1,2,942,3.3,CSH,14.0,0.0
VTS,1,2,360,0.59,CRD,5.5,1.1
VTS,1,2,1800,10.82,CRD,35.0,10.5
VTS,1,2,360,0.88,CSH,6.0,0.0
VTS,1,2,1260,5.24,CRD,19.0,3.8
VTS,1,2,1260,7.45,CRD,24.5,2.0
VTS,1,2,420,0.77,CRD,6.0,1.5
VTS,1,2,480,0.96,CSH,7.0,0.0
VTS,1,2,1140,1.53,CSH,12.5,0.0
VTS,1,6,360,1.45,CRD,7.0,1.4
VTS,1,6,840,2.17,CSH,11.0,0.0
VTS,1,6,300,1.39,CRD,6.5,1.62
VTS,1,6,120,0.88,CSH,4.5,0.0
VTS,1,6,780,3.03,CSH,13.0,0.0
VTS,1,1,960,5.09,CSH,18.0,0.0
VTS,1,1,960,4.71,CSH,17.5,0.0
CMT,1,1,790,2.4,CRD,11.5,1.8
CMT,1,1,889,3.3,CRD,13.0,2.7
CMT,1,1,441,1.4,CRD,7.5,2.0
CMT,1,1,661,2.2,CSH,10.0,0.0
CMT,1,1,378,0.8,CRD,6.0,1.4
CMT,1,1,673,1.6,CSH,9.0,0.0
CMT,1,1,1206,4.6,CSH,17.0,0.0
CMT,1,1,1196,2.9,CSH,14.0,0.0
CMT,1,1,640,1.1,CSH,8.0,0.0
VTS,1,1,1020,2.62,CSH,11.5,0.0
VTS,2,1,1380,16.52,CRD,52.0,8.0
VTS,1,1,720,1.37,CSH,9.0,0.0
VTS,1,1,180,0.93,CRD,5.0,1.0
VTS,1,1,1260,3.95,CRD,16.5,1.0
VTS,1,1,300,0.92,CSH,5.0,0.0
CMT,2,1,1522,16.5,CRD,52.0,5.0
CMT,1,3,542,1.3,CSH,7.5,0.0
CMT,1,1,757,3.1,CRD,11.5,2.4
CMT,1,2,434,0.8,CSH,6.0,0.0
CMT,1,2,1015,3.4,CSH,14.5,0.0
CMT,1,1,285,0.9,CSH,5.5,0.0
CMT,1,1,354,0.9,CSH,6.0,0.0
CMT,1,1,243,0.6,CSH,5.0,0.0
CMT,1,1,581,1.3,CRD,8.0,1.7
VTS,1,2,1380,2.63,CRD,15.5,3.1
VTS,1,2,2040,1.99,CRD,19.5,1.0
VTS,1,2,720,0.92,CRD,8.5,2.12
VTS,1,2,720,1.23,CSH,9.0,0.0
VTS,1,2,840,1.97,CRD,10.5,1.0
VTS,1,2,300,1.58,CSH,7.0,0.0
VTS,1,2,780,1.33,CRD,9.5,1.9
VTS,1,2,780,1.16,CSH,9.5,0.0
VTS,1,2,360,2.72,CSH,10.0,0.0
VTS,1,1,1560,9.73,CSH,29.0,0.0
VTS,1,2,840,2.3,CSH,11.0,0.0
VTS,1,2,840,3.13,CSH,13.0,0.0
CMT,1,1,339,1.8,CSH,7.0,0.0
CMT,1,1,893,4.3,CRD,15.0,3.1
CMT,1,1,409,3.8,CSH,12.5,0.0
CMT,1,1,131,0.4,CSH,3.5,0.0
CMT,1,1,637,2.2,CRD,10.0,2.62
CMT,1,2,617,1.1,CSH,8.0,0.0
VTS,1,2,1080,3.04,CRD,14.0,2.8
VTS,1,2,300,0.94,CSH,6.0,0.0
VTS,1,2,420,0.67,CSH,6.0,0.0
VTS,1,2,720,2.45,CSH,10.5,0.0
VTS,1,2,420,0.96,CRD,6.5,0.0
VTS,1,2,600,1.08,CSH,8.0,0.0
VTS,1,2,1800,3.46,CRD,20.0,1.0
VTS,1,2,300,1.37,CSH,6.5,0.0
VTS,1,2,660,1.5,CRD,8.5,1.7
VTS,1,2,300,0.57,CSH,4.5,0.0
CMT,1,1,250,0.9,CRD,5.5,0.1
CMT,1,1,514,1.1,CRD,7.5,1.8
CMT,1,1,113,0.3,CSH,3.5,0.0
CMT,1,1,460,1.6,CRD,7.5,2.1
CMT,1,1,627,2.6,CSH,10.0,0.0
VTS,1,1,3540,1.92,CRD,32.5,6.7
VTS,1,1,1620,3.67,CSH,18.5,0.0
VTS,1,1,3300,10.96,CRD,43.5,2.0
VTS,1,1,1620,4.99,CSH,21.0,0.0
VTS,1,6,540,2.27,CRD,9.5,1.9
VTS,1,6,1080,3.17,CSH,14.5,0.0
VTS,1,2,600,2.39,CRD,10.0,0.5
VTS,1,2,540,1.22,CRD,8.0,1.6
VTS,1,2,420,1.37,CSH,7.5,0.0
VTS,1,2,2880,11.85,CSH,40.5,0.0
VTS,1,3,420,1.86,CSH,7.5,0.0
VTS,1,2,180,0.52,CSH,4.5,0.0
VTS,1,2,240,0.41,CSH,5.0,0.0
VTS,1,2,1320,6.05,CRD,22.0,4.5
VTS,1,2,720,2.05,CSH,10.5,0.0
VTS,1,2,1320,8.23,CRD,25.5,6.5
VTS,1,2,300,0.54,CSH,5.0,0.0
VTS,1,2,240,0.59,CSH,4.5,0.0
VTS,1,2,660,2.41,CRD,10.5,1.0
VTS,1,2,480,1.78,CSH,8.0,0.0
VTS,1,2,1500,4.61,CSH,21.0,0.0
VTS,1,2,780,2.03,CRD,10.0,2.75
CMT,1,1,1010,3.0,CSH,13.5,0.0
CMT,1,1,1972,6.2,CRD,26.0,5.5
CMT,2,1,1757,18.1,CSH,52.0,0.0
CMT,2,1,2544,18.2,CSH,52.0,0.0
CMT,1,1,1093,10.0,CRD,29.0,7.5
CMT,1,1,1984,7.1,CSH,27.0,0.0
VTS,1,1,720,1.45,CRD,9.5,2.0
VTS,1,1,120,0.35,CRD,3.5,1.0
VTS,1,1,1680,5.57,CRD,22.0,3.0
VTS,1,1,4740,4.19,CRD,16.5,3.4
VTS,1,6,360,0.95,CRD,6.5,1.95
VTS,1,2,840,1.27,CSH,9.5,0.0
VTS,1,2,360,1.17,CSH,7.0,0.0
VTS,1,1,540,1.4,CSH,8.0,0.0
VTS,1,2,300,0.62,CRD,5.0,1.0
VTS,1,2,420,0.95,CRD,6.5,1.5
VTS,1,2,480,0.89,CRD,7.0,1.4
VTS,1,2,1740,2.54,UNK,18.5,1.85
CMT,1,1,1414,11.2,CSH,33.5,0.0
CMT,1,1,229,0.6,CRD,4.5,1.0
CMT,1,1,714,1.3,CRD,9.0,2.6
CMT,1,1,259,0.7,CSH,5.0,0.0
CMT,1,1,927,3.5,CSH,14.5,0.0
CMT,1,1,1011,5.5,CSH,18.5,0.0
CMT,1,1,488,1.7,CSH,8.5,0.0
CMT,1,1,1413,8.7,CSH,26.5,0.0
CMT,1,1,260,0.8,CRD,5.0,1.1
CMT,1,1,540,1.8,CRD,8.5,1.8
CMT,1,1,500,1.2,CRD,7.5,1.2
CMT,1,1,440,0.9,CSH,7.0,0.0
CMT,1,3,320,0.6,CRD,5.0,1.1
VTS,1,2,540,2.48,CRD,9.5,2.1
VTS,1,2,540,3.09,CRD,11.0,2.3
CMT,1,1,1860,6.6,CRD,26.5,5.5
CMT,2,2,2502,22.2,CSH,52.0,0.0
CMT,1,1,1798,6.3,CSH,24.5,0.0
CMT,1,1,437,1.3,CRD,7.5,2.25
CMT,1,1,1527,3.5,CRD,17.5,3.8
VTS,1,2,540,1.26,CRD,7.5,2.0
VTS,1,3,120,0.49,CRD,4.0,1.0
VTS,1,3,540,1.46,CRD,8.0,2.4
VTS,1,2,480,1.19,CRD,7.0,1.4
VTS,1,2,540,1.91,CSH,8.5,0.0
CMT,1,1,773,2.5,CRD,11.0,0.15
CMT,1,1,490,2.5,CSH,9.5,0.0
CMT,1,1,1249,5.2,CRD,19.0,4.0
CMT,1,1,532,1.6,CSH,8.0,0.0
CMT,1,1,756,3.0,CSH,12.5,0.0
CMT,1,1,402,1.6,CRD,7.5,2.1
CMT,1,1,298,1.0,CSH,5.5,0.0
VTS,1,1,240,0.66,CRD,5.0,0.0
VTS,1,1,360,2.05,CSH,8.0,0.0
VTS,1,1,900,1.91,CSH,11.0,0.0
VTS,1,1,480,1.43,CSH,7.5,0.0
VTS,1,1,1080,3.59,CRD,14.5,3.0
VTS,1,1,1620,12.31,CSH,36.5,0.0
VTS,1,1,840,4.31,CRD,15.5,3.2
VTS,1,1,300,1.09,CSH,5.5,0.0
VTS,1,1,120,0.56,CRD,4.0,0.9
VTS,1,1,360,0.77,CSH,5.5,0.0
VTS,1,1,1140,2.8,CRD,14.0,2.0
VTS,1,2,240,1.24,CSH,6.0,0.0
VTS,1,1,600,2.46,CRD,10.0,2.1
VTS,1,1,1800,14.8,CRD,42.0,5.0
VTS,1,1,1320,2.19,CRD,15.0,3.0
CMT,1,1,155,0.4,CRD,4.0,1.0
CMT,1,1,221,0.8,CRD,5.0,1.0
CMT,1,1,771,4.6,CSH,15.0,0.0
CMT,1,1,358,1.1,CRD,6.5,1.0
CMT,1,1,1241,2.8,CRD,15.0,3.1
CMT,1,1,178,0.5,CRD,4.0,1.0
CMT,1,1,618,1.3,CRD,8.5,1.8
CMT,1,1,279,0.6,CSH,5.0,0.0
CMT,1,1,851,3.3,CSH,12.5,0.0
VTS,1,6,1560,7.83,CRD,26.5,0.0
VTS,1,6,1800,7.86,CRD,28.5,3.0
CMT,1,1,594,1.2,CSH,8.0,0.0
CMT,1,1,1327,4.0,CRD,16.5,3.5
CMT,1,1,265,0.4,CRD,4.5,1.0
CMT,1,1,2111,2.7,CRD,22.0,0.0
CMT,1,1,1043,2.1,CSH,12.5,0.0
CMT,1,1,505,1.2,CSH,7.0,0.0
CMT,1,1,441,1.4,CSH,7.5,0.0
CMT,1,1,625,1.1,CSH,8.0,0.0
VTS,1,1,660,1.95,CSH,9.5,0.0
VTS,1,1,120,0.59,CSH,4.0,0.0
VTS,1,1,720,1.33,CSH,9.0,0.0
VTS,1,1,480,0.87,CSH,7.0,0.0
VTS,1,1,1200,3.2,CRD,15.5,4.8
VTS,1,1,780,2.38,CSH,8.5,0.0
VTS,1,1,780,1.51,CRD,10.0,2.0
VTS,1,1,300,0.9,CSH,6.0,0.0
VTS,1,2,1920,5.61,CSH,23.5,0.0
VTS,1,2,300,1.23,CRD,6.0,1.2
VTS,1,2,300,0.58,CSH,4.5,0.0
CMT,1,1,238,0.9,CSH,5.5,0.0
CMT,1,3,368,0.8,CSH,6.0,0.0
CMT,1,1,168,0.7,CSH,4.5,0.0
CMT,1,1,394,1.0,CRD,6.0,1.6
CMT,1,1,623,3.1,CRD,11.5,3.1
CMT,1,1,177,0.8,CSH,4.5,0.0
VTS,1,2,360,1.38,CSH,6.5,0.0
VTS,1,2,300,1.25,CSH,6.0,0.0
VTS,1,2,600,2.81,CRD,10.5,2.0
VTS,1,2,720,1.67,CRD,9.0,5.0
VTS,1,2,1560,2.77,CRD,18.0,3.8
VTS,1,2,840,4.18,CSH,14.5,0.0
VTS,1,2,1380,5.38,CRD,20.5,5.25
VTS,1,1,480,2.42,CRD,9.0,2.25
VTS,1,1,2460,16.77,CRD,48.5,10.77
VTS,1,2,480,0.84,CRD,7.0,1.4
CMT,1,1,502,1.6,CRD,8.0,1.9
CMT,1,1,718,3.3,CRD,12.0,1.25
CMT,1,1,676,2.0,CSH,10.0,0.0
CMT,1,1,116,0.5,CSH,4.0,0.0
CMT,1,1,582,2.3,CSH,10.0,0.0
CMT,1,1,1138,1.2,CRD,12.0,2.5
CMT,1,1,556,1.3,CRD,8.0,1.0
CMT,1,1,620,1.9,CSH,9.5,0.0
VTS,1,2,720,5.36,CSH,17.0,0.0
VTS,1,2,720,2.28,CSH,10.5,0.0
VTS,1,2,540,1.84,CRD,8.5,1.0
VTS,1,2,1980,13.77,CRD,42.0,8.4
VTS,1,3,360,1.95,CRD,8.0,1.6
VTS,1,3,420,0.81,CSH,6.0,0.0
VTS,1,2,720,1.31,CRD,8.5,0.0
VTS,1,2,900,3.07,CSH,13.5,0.0
VTS,1,2,360,2.46,CRD,9.0,1.8
VTS,1,2,540,1.43,CSH,8.0,0.0
VTS,1,1,1020,3.16,CSH,14.0,0.0
VTS,1,2,540,1.72,CSH,8.5,0.0
VTS,1,2,480,1.13,CSH,7.0,0.0
VTS,1,2,720,1.05,CSH,8.5,0.0
VTS,1,2,300,0.44,CRD,4.5,0.9
VTS,1,2,2100,3.94,CRD,21.5,6.45
CMT,1,1,725,1.6,CSH,9.5,0.0
CMT,1,1,828,4.3,CRD,15.0,3.2
CMT,1,1,132,0.7,CSH,4.0,0.0
CMT,1,1,357,0.6,CSH,5.5,0.0
CMT,1,2,572,0.3,CSH,7.0,0.0
CMT,1,1,677,1.4,CSH,9.0,0.0
CMT,1,1,870,3.2,CRD,13.5,2.8
CMT,1,1,284,0.9,CSH,5.5,0.0
CMT,1,1,2099,4.3,CRD,22.5,4.6
CMT,1,1,308,1.1,CRD,6.0,1.3
CMT,1,1,1660,2.3,CRD,18.0,3.7
VTS,1,6,660,2.03,CSH,9.5,0.0
VTS,1,6,540,2.01,CSH,9.0,0.0
VTS,1,6,1620,4.32,CRD,20.5,4.1
CMT,1,1,2313,2.1,CRD,22.0,4.5
CMT,1,1,1029,0.9,CSH,11.0,0.0
CMT,1,1,616,0.9,CRD,8.0,1.0
CMT,1,1,255,1.1,CSH,5.5,0.0
CMT,1,1,531,1.6,CSH,8.0,0.0
CMT,1,1,1103,2.2,CRD,12.5,2.6
CMT,1,1,481,1.3,CRD,7.5,1.7
VTS,1,1,240,0.28,CRD,4.5,1.0
VTS,1,1,720,2.46,CRD,10.5,2.2
VTS,1,1,540,2.02,CRD,9.0,1.9
VTS,1,2,420,0.89,CSH,5.0,0.0
VTS,1,1,780,3.62,CRD,13.0,2.6
VTS,1,2,1980,4.56,CRD,23.0,3.0
